offenseTeam,Drive,Kicker_Pts,TwoPointConv,Week,gameid,CompletePass_rolling5,Drive_rolling5,ExPointBad_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,TwoPointGood_rolling5,Week_rolling5,Yards.Gained_rolling5,gameid_rolling5,FG_range_per_drive,RZ_per_drive,DEF_Drive,DEF_Kicker_Pts,DEF_Week,DEF_gameid,DEF_CompletePass_rolling5,DEF_Drive_rolling5,DEF_ExPointBad_rolling5,DEF_ExPointGood_rolling5,DEF_FG_30_rolling5,DEF_FG_40_rolling5,DEF_FG_50_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalBad_rolling5,DEF_FieldGoalGood_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_Punt_rolling5,DEF_QB Kneel_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_TwoPointConv_rolling5,DEF_TwoPointGood_rolling5,DEF_Week_rolling5,DEF_Yards.Gained_rolling5,DEF_gameid_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,defenseTeam,Season
ATL-2010010310,23,12,0,16,2010010310,0,21,0,1,1,0,0,8,0,1,17,8,18,4,0,5,2,0,0,14,444,2009299382,0.38095238095238093,0.23809523809523808,23.0,12.0,16.0,2010010310.0,0.0,23.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,2.0,11.0,10.0,18.0,4.0,0.0,5.0,1.0,0.0,0.0,14.0,462.0,2009299387.0,0.391304347826087,0.21739130434782608,TB,2009
BAL-2010010313,21,11,0,16,2010010313,0,24,0,3,1,0,0,9,0,1,13,8,28,4,1,3,3,0,0,14,490,2009299404,0.375,0.125,21.0,11.0,16.0,2010010313.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,11.0,12.0,24.0,5.0,1.0,5.0,2.0,0.0,0.0,14.0,445.0,2009299388.0,0.391304347826087,0.21739130434782608,OAK,2009
BUF-2010010300,24,12,0,16,2010010300,0,22,0,1,1,0,0,8,0,2,10,9,15,5,0,3,1,0,0,14,390,2009299321,0.36363636363636365,0.13636363636363635,24.0,12.0,16.0,2010010300.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,13.0,10.0,23.0,3.0,0.0,4.0,2.0,0.0,0.0,14.0,456.0,2009299324.0,0.3181818181818182,0.18181818181818182,IND,2009
CAR-2010010301,29,12,0,16,2010010301,0,24,0,2,1,0,0,10,0,1,10,9,24,5,1,6,2,0,0,14,462,2009299385,0.4166666666666667,0.25,29.0,12.0,16.0,2010010301.0,0.0,21.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,12.0,11.0,23.0,3.0,0.0,4.0,2.0,0.0,0.0,14.0,528.0,2009299363.0,0.42857142857142855,0.19047619047619047,NO,2009
CHI-2010010304,24,14,0,16,2010010304,0,26,0,2,0,0,0,11,0,1,14,7,20,5,1,6,2,0,0,14,477,2009299401,0.4230769230769231,0.23076923076923078,24.0,14.0,16.0,2010010304.0,0.0,26.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,2.0,12.0,11.0,32.0,4.0,1.0,3.0,3.0,0.0,0.0,14.0,474.0,2009299384.0,0.2692307692307692,0.11538461538461539,DET,2009
CIN-2010010308,20,0,0,16,2010010308,0,22,0,1,1,0,0,8,0,1,12,6,15,6,0,4,1,0,0,14,393,2009299385,0.36363636363636365,0.18181818181818182,20.0,0.0,16.0,2010010308.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,17.0,4.0,9.0,7.0,0.0,4.0,1.0,0.0,0.0,14.0,349.0,2009299326.0,0.375,0.16666666666666666,NYJ,2009
CLE-2010010302,18,11,0,16,2010010302,0,21,0,2,1,0,0,7,0,2,11,11,25,4,0,3,2,0,0,14,411,2009299323,0.3333333333333333,0.14285714285714285,18.0,11.0,16.0,2010010302.0,0.0,19.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,6.0,24.0,3.0,0.0,4.0,3.0,0.0,0.0,14.0,449.0,2009299323.0,0.3684210526315789,0.21052631578947367,JAC,2009
DAL-2010010303,22,10,0,16,2010010303,0,21,0,2,1,0,0,9,1,1,13,9,22,3,1,5,2,0,0,14,519,2009299367,0.42857142857142855,0.23809523809523808,22.0,10.0,16.0,2010010303.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,17.0,7.0,27.0,4.0,0.0,4.0,3.0,0.0,0.0,14.0,521.0,2009299385.0,0.375,0.16666666666666666,PHI,2009
DEN-2010010312,26,6,0,16,2010010312,0,26,0,2,1,0,0,10,0,2,15,10,28,5,0,5,3,0,0,14,487,2009299387,0.38461538461538464,0.19230769230769232,26.0,6.0,16.0,2010010312.0,0.0,25.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,2.0,12.0,11.0,30.0,4.0,0.0,5.0,3.0,0.0,0.0,14.0,490.0,2009299385.0,0.36,0.2,KC,2009
DET-2010010304,25,13,0,16,2010010304,0,25,0,1,1,0,0,10,0,1,16,8,13,4,0,4,1,0,0,14,460,2009299384,0.4,0.16,25.0,13.0,16.0,2010010304.0,0.0,26.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,2.0,11.0,11.0,24.0,5.0,0.0,2.0,2.0,0.0,0.0,14.0,481.0,2009299401.0,0.3076923076923077,0.07692307692307693,CHI,2009
GB-2010010311,18,6,0,16,2010010311,0,23,0,3,1,0,0,8,0,1,14,10,31,3,1,3,3,0,0,14,453,2009299404,0.34782608695652173,0.13043478260869565,18.0,6.0,16.0,2010010311.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,7.0,18.0,4.0,1.0,3.0,2.0,0.0,0.0,14.0,421.0,2009299406.0,0.391304347826087,0.13043478260869565,ARI,2009
HOU-2010010305,21,12,0,16,2010010305,0,22,0,2,1,0,0,9,0,1,13,11,24,3,1,4,2,0,0,14,494,2009299384,0.4090909090909091,0.18181818181818182,21.0,12.0,16.0,2010010305.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,8.0,16.0,4.0,0.0,4.0,2.0,0.0,0.0,14.0,474.0,2009299386.0,0.45,0.2,NE,2009
IND-2010010300,23,1,0,16,2010010300,0,22,0,2,0,0,0,9,0,0,15,5,23,4,1,5,3,0,0,14,416,2009299324,0.4090909090909091,0.22727272727272727,23.0,1.0,16.0,2010010300.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,6.0,15.0,5.0,1.0,4.0,1.0,0.0,0.0,14.0,394.0,2009299321.0,0.391304347826087,0.17391304347826086,BUF,2009
JAC-2010010302,19,10,0,16,2010010302,0,20,0,2,0,0,0,8,0,1,13,9,17,4,0,3,2,0,0,14,417,2009299323,0.4,0.15,19.0,10.0,16.0,2010010302.0,0.0,22.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,2.0,15.0,10.0,17.0,4.0,0.0,4.0,1.0,0.0,0.0,14.0,485.0,2009299323.0,0.4090909090909091,0.18181818181818182,CLE,2009
KC-2010010312,25,13,0,16,2010010312,0,25,0,1,1,0,0,11,0,1,18,7,19,5,0,6,2,0,0,14,522,2009299385,0.44,0.24,25.0,13.0,16.0,2010010312.0,0.0,26.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,2.0,19.0,9.0,25.0,4.0,0.0,6.0,2.0,0.0,0.0,14.0,466.0,2009299387.0,0.4230769230769231,0.23076923076923078,DEN,2009
MIA-2010010306,22,6,0,16,2010010306,0,23,0,1,1,0,0,10,0,1,17,9,20,4,0,5,2,0,0,14,515,2009299387,0.43478260869565216,0.21739130434782608,22.0,6.0,16.0,2010010306.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,7.0,24.0,5.0,0.0,4.0,2.0,0.0,0.0,14.0,449.0,2009299325.0,0.4090909090909091,0.18181818181818182,PIT,2009
MIN-2010010307,22,14,0,16,2010010307,0,23,0,2,1,0,0,9,0,1,13,8,25,5,1,3,3,0,0,14,460,2009299407,0.391304347826087,0.13043478260869565,22.0,14.0,16.0,2010010307.0,0.0,21.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,11.0,9.0,32.0,3.0,1.0,3.0,4.0,0.0,0.0,14.0,558.0,2009299407.0,0.42857142857142855,0.14285714285714285,NYG,2009
NE-2010010305,20,11,0,16,2010010305,0,20,0,2,0,0,0,8,0,1,12,6,23,3,1,4,3,0,0,14,461,2009299386,0.4,0.2,20.0,11.0,16.0,2010010305.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,15.0,9.0,19.0,4.0,0.0,4.0,2.0,0.0,0.0,14.0,466.0,2009299384.0,0.4090909090909091,0.18181818181818182,HOU,2009
NO-2010010301,28,4,0,16,2010010301,0,21,0,1,2,0,0,8,0,1,13,8,21,4,0,4,2,0,0,14,478,2009299363,0.38095238095238093,0.19047619047619047,28.0,4.0,16.0,2010010301.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,16.0,7.0,10.0,5.0,0.0,3.0,1.0,0.0,0.0,14.0,433.0,2009299385.0,0.34782608695652173,0.13043478260869565,CAR,2009
NYG-2010010307,21,1,0,16,2010010307,0,21,0,2,0,0,0,9,0,0,12,5,26,4,0,4,3,0,0,14,512,2009299407,0.42857142857142855,0.19047619047619047,21.0,1.0,16.0,2010010307.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,12.0,7.0,23.0,5.0,1.0,5.0,2.0,0.0,0.0,14.0,479.0,2009299407.0,0.43478260869565216,0.21739130434782608,MIN,2009
NYJ-2010010308,21,14,0,16,2010010308,0,24,0,1,1,1,0,8,0,2,9,12,22,5,1,3,2,0,0,14,381,2009299326,0.3333333333333333,0.125,21.0,14.0,16.0,2010010308.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,13.0,9.0,24.0,4.0,1.0,4.0,2.0,0.0,0.0,14.0,413.0,2009299385.0,0.3181818181818182,0.18181818181818182,CIN,2009
OAK-2010010313,20,7,0,16,2010010313,0,22,0,1,1,0,0,9,0,2,17,10,16,5,0,5,1,0,0,14,465,2009299388,0.4090909090909091,0.22727272727272727,20.0,7.0,16.0,2010010313.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,18.0,7.0,13.0,4.0,1.0,4.0,1.0,0.0,0.0,14.0,409.0,2009299404.0,0.4166666666666667,0.16666666666666666,BAL,2009
PHI-2010010303,21,5,0,16,2010010303,0,23,0,2,1,0,0,9,0,1,14,8,23,4,0,6,2,0,0,14,447,2009299385,0.391304347826087,0.2608695652173913,21.0,5.0,16.0,2010010303.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,15.0,4.0,12.0,5.0,0.0,5.0,1.0,0.0,0.0,14.0,352.0,2009299367.0,0.42857142857142855,0.23809523809523808,DAL,2009
PIT-2010010306,23,12,0,16,2010010306,0,23,0,2,2,0,0,9,0,2,14,11,24,4,1,4,2,0,0,14,501,2009299325,0.391304347826087,0.17391304347826086,23.0,12.0,16.0,2010010306.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,7.0,23.0,4.0,0.0,5.0,2.0,0.0,0.0,14.0,460.0,2009299387.0,0.391304347826087,0.21739130434782608,MIA,2009
SD-2010010314,21,13,0,16,2010010314,0,19,0,3,1,0,0,8,0,2,12,10,28,2,1,4,3,0,0,14,488,2009299349,0.42105263157894735,0.21052631578947367,21.0,13.0,16.0,2010010314.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,13.0,11.0,24.0,3.0,0.0,3.0,2.0,0.0,0.0,14.0,502.0,2009299409.0,0.38095238095238093,0.14285714285714285,WAS,2009
SEA-2010010315,21,7,0,16,2010010315,0,25,0,1,1,0,0,10,0,1,15,4,12,6,0,5,1,0,0,14,429,2009299388,0.4,0.2,21.0,7.0,16.0,2010010315.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,8.0,23.0,4.0,1.0,4.0,2.0,0.0,0.0,14.0,504.0,2009299347.0,0.42857142857142855,0.19047619047619047,TEN,2009
SF-2010010309,30,4,0,16,2010010309,0,27,0,2,1,0,0,9,0,1,15,8,20,6,1,4,2,0,0,14,411,2009299407,0.3333333333333333,0.14814814814814814,30.0,4.0,16.0,2010010309.0,0.0,25.0,0.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,12.0,10.0,26.0,5.0,2.0,6.0,3.0,0.0,0.0,14.0,493.0,2009299387.0,0.4,0.24,STL,2009
STL-2010010309,29,12,0,16,2010010309,0,24,0,0,0,0,0,9,0,1,14,8,10,7,0,2,0,0,0,14,379,2009299387,0.375,0.08333333333333333,29.0,12.0,16.0,2010010309.0,0.0,27.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,15.0,7.0,13.0,6.0,0.0,5.0,1.0,0.0,0.0,14.0,385.0,2009299407.0,0.4074074074074074,0.18518518518518517,SF,2009
TB-2010010310,24,5,0,16,2010010310,0,23,0,0,1,1,0,9,0,1,16,9,11,4,0,2,0,0,0,14,432,2009299387,0.391304347826087,0.08695652173913043,24.0,5.0,16.0,2010010310.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,13.0,7.0,15.0,4.0,0.0,4.0,1.0,0.0,0.0,14.0,377.0,2009299382.0,0.4,0.2,ATL,2009
TEN-2010010315,22,10,0,16,2010010315,0,22,0,2,1,1,0,9,0,1,13,10,23,3,0,3,2,0,0,14,467,2009299347,0.4090909090909091,0.13636363636363635,22.0,10.0,16.0,2010010315.0,0.0,25.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,12.0,11.0,26.0,5.0,1.0,4.0,3.0,0.0,0.0,14.0,464.0,2009299388.0,0.4,0.16,SEA,2009
WAS-2010010314,20,8,0,16,2010010314,0,21,0,1,1,0,0,9,0,1,15,7,20,4,0,4,2,0,0,14,457,2009299409,0.42857142857142855,0.19047619047619047,20.0,8.0,16.0,2010010314.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,14.0,8.0,20.0,3.0,0.0,3.0,2.0,0.0,0.0,14.0,468.0,2009299349.0,0.3684210526315789,0.15789473684210525,SD,2009
